"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id"
966.538199741868,-2.32352025633807,0.236668798324065,3.9173654876843e-24,1.72861692749788e-21,"ENSG00000183486.14"
20807.4390114121,-1.88348247702847,0.193035068270417,7.53955199919893e-24,3.23942803923476e-21,"ENSG00000126709.16"
728.677480830297,-0.769621620227592,0.0791405574376878,1.56385339882221e-23,6.54693190835134e-21,"ENSG00000170581.15"
19071.7484764101,-1.90628648905376,0.201602412447832,1.74192340887272e-22,7.11009587416623e-20,"ENSG00000233975.2"
225.35089276973,-1.25063650763872,0.134113645628042,8.19085300735936e-22,3.26175748905259e-19,"ENSG00000205413.8"
1117.00815705529,-1.72940731820941,0.188574890203632,2.02411080044375e-21,7.8684897711536e-19,"ENSG00000089127.15"
285.070626425454,-1.12272257501782,0.123100292846518,3.51273783947861e-21,1.33377838849226e-18,"ENSG00000137198.10"
1044.82311596465,-1.03399592326891,0.11361623122922,5.50178148830082e-21,2.04153605362471e-18,"ENSG00000164054.17"
367.83885207974,1.92341207785802,0.216250954712046,2.62568455931582e-20,9.52656706665542e-18,"ENSG00000197249.14"
3351.49171710711,-3.07637026283482,0.347812127260648,2.75569368553875e-20,9.78091539212851e-18,"ENSG00000142089.17"
1116.05529477896,0.837217627017524,0.094346787723571,4.3633913669298e-20,1.51576789038006e-17,"ENSG00000279738.1"
1163.13604055143,0.827299714017242,0.0947038870144206,1.16819455763443e-19,3.97356511302029e-17,"ENSG00000100129.18"
963.196973432814,-1.10865373890341,0.127312846490103,1.82920174255746e-19,6.09497486749708e-17,"ENSG00000173193.15"
108.104834961271,-1.38589094617655,0.163498628265677,1.36630849685529e-18,4.46154376563127e-16,"ENSG00000133216.17"
198.290190929363,-0.895603982558896,0.106613164358131,2.61046093170459e-18,8.35705796704721e-16,"ENSG00000108771.13"
645.626934184415,-0.692230815096408,0.082353208042292,2.85396703120523e-18,8.96090763817074e-16,"ENSG00000164096.13"
105.603844618613,-1.3604395481201,0.163379159963135,4.67715351174305e-18,1.44082802615526e-15,"ENSG00000132256.20"
541.325510579123,-0.894328897606519,0.107473871146349,4.99461694708073e-18,1.5101316832405e-15,"ENSG00000196141.14"
530.413381107005,-2.39981736040694,0.289976283460259,5.88778318695892e-18,1.74781520169961e-15,"ENSG00000119922.11"
1065.38542149136,-0.693551253896944,0.083229004205913,6.7116878860825e-18,1.95681657350123e-15,"ENSG00000269243.1"
998.60095607274,-0.775813561586691,0.0927917660488902,6.91218858301433e-18,1.97991759640132e-15,"ENSG00000160710.18"
132.465334130734,-1.50625374555482,0.184543806798296,2.36043651937474e-17,6.6446288020399e-15,"ENSG00000137628.18"
135.337694291156,-2.5648853960576,0.317234512527771,3.01124211803482e-17,8.33297458663637e-15,"ENSG00000135114.14"
3015.08844724772,0.82023395408791,0.101335619943399,3.62704275501394e-17,9.86978784351878e-15,"ENSG00000187109.15"
1324.36608322074,-0.66712169112474,0.0819530415953754,3.87455277821655e-17,1.03704628213019e-14,"ENSG00000167461.12"
977.834678144432,2.29420489548554,0.286248267493527,4.50324816567404e-17,1.18587956130581e-14,"ENSG00000275385.2"
2170.13091300387,-0.743165673135279,0.092914855472081,7.33354851802191e-17,1.900553121488e-14,"ENSG00000152558.15"
65349.9537136445,0.868919767583958,0.111242303793994,2.82807673490676e-16,7.21468888294105e-14,"ENSG00000156508.19"
100.85455842118,-1.74343479572997,0.226318992432294,5.33559444546299e-16,1.34021923863191e-13,"ENSG00000180573.10"
814.768222763052,-0.889160699544527,0.117178135948004,1.98918950776145e-15,4.92083289291231e-13,"ENSG00000156587.16"
96.2209494929374,-1.49082919408266,0.197377279062318,2.14804591672396e-15,5.23449935557494e-13,"ENSG00000163121.10"
390.472118146927,-0.862486758221886,0.115288575339447,4.65967757683811e-15,1.11880229113288e-12,"ENSG00000163840.10"
250.382537145029,-1.74125069836026,0.234393332420773,5.50589722212595e-15,1.30282295573406e-12,"ENSG00000121858.11"
58.3727131525486,-1.90267756605825,0.255665662219091,6.13992746121425e-15,1.4320942237035e-12,"ENSG00000163666.10"
5019.33926053947,0.733753828068876,0.0971381141097831,6.73836735069244e-15,1.54953977091205e-12,"ENSG00000100316.16"
46.1978672108086,-1.97303911509514,0.276675346642654,4.98030106036281e-14,1.12935243628533e-11,"ENSG00000167992.14"
339.279114962336,-1.4533415386729,0.205236844282502,6.0644198475648e-14,1.35635318974234e-11,"ENSG00000068079.8"
116.776262319268,-1.335509516251,0.192553805968999,2.5277121559752e-13,5.57702113116312e-11,"ENSG00000225963.8"
6863.57039533483,0.465174409050203,0.0676352070705557,4.33519608286044e-13,9.43743285931498e-11,"ENSG00000070756.17"
117.641122589251,-2.16854560207244,0.320551999402416,4.69710857313289e-13,1.00907489044132e-10,"ENSG00000171631.16"
56.6740932192121,2.05787284146149,0.308504324815282,1.25351221169394e-12,2.65793427017234e-10,"ENSG00000259207.10"
38.638689867776,-1.90888071331232,0.283926470104311,1.28104322231836e-12,2.68148624240921e-10,"ENSG00000168062.10"
1639.41661213448,0.760634638566598,0.114410794520818,1.9391509147592e-12,4.00766037788272e-10,"ENSG00000063046.18"
238.023816383964,-0.838277375028304,0.12896517163141,5.34703733129625e-12,1.09126348135092e-09,"ENSG00000140464.20"
68.1071744898237,-1.98776487247222,0.310955452706769,7.4988303607623e-12,1.51152349753291e-09,"ENSG00000228318.3"
147.314016645007,-0.973329599657584,0.151140449519119,8.1595927561502e-12,1.62465452353249e-09,"ENSG00000152778.10"
487.365115087647,-1.32764383848275,0.209093718889166,9.15245627052971e-12,1.80038739191492e-09,"ENSG00000185201.18"
1902.18034579459,-2.50049499672386,0.399823233034394,1.2392228460383e-11,2.40866564372231e-09,"ENSG00000187608.10"
